satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,promotion_last_5years,department,salary,amh_x_last_eval,left
0.11,0.78,6,260,4,0,0,hr,medium,0.5029205607476636,1
0.66,0.96,3,175,2,0,0,sales,low,0.3460864485981308,0
0.18,0.73,6,225,4,0,0,product_mng,low,0.34849591121495327,0
0.11,0.84,6,300,5,1,0,support,low,0.7149532710280374,1
0.51,0.55,3,261,3,0,0,technical,low,0.22889894859813092,0
0.94,0.89,4,239,3,0,0,technical,medium,0.5533732476635513,0
0.32,0.79,4,136,3,0,0,product_mng,medium,0.12558411214953272,0
0.61,0.48,3,250,2,0,0,sales,low,0.13492990654205608,0
0.53,0.75,2,123,4,0,0,RandD,medium,0.07688376168224303,0
0.98,0.76,3,224,2,0,0,product_mng,medium,0.37383177570093457,0
0.77,1.0,4,255,5,0,0,RandD,medium,0.7429906542056074,1
0.9,0.83,3,273,4,0,0,support,medium,0.6074036214953271,0
0.85,0.98,5,156,2,0,0,RandD,low,0.2716121495327103,0
0.72,0.84,5,257,5,0,0,technical,medium,0.5642523364485982,1
0.66,0.68,4,269,3,1,0,support,low,0.40420560747663553,0
0.95,0.96,3,250,3,0,0,hr,medium,0.6746495327102805,0
0.66,0.5,3,229,3,0,0,marketing,low,0.13595210280373832,0
0.98,0.76,4,221,3,1,0,technical,low,0.36507009345794394,0
0.24,0.74,6,106,5,0,0,technical,low,0.02774532710280374,0
0.7,0.59,4,178,3,0,0,sales,low,0.13770443925233647,0
0.62,0.68,5,265,3,0,0,hr,medium,0.39485981308411217,0
0.4,0.47,2,136,3,0,0,hr,medium,0.03212616822429907,1
0.99,1.0,3,139,2,0,0,support,medium,0.2009345794392523,0
0.49,0.99,4,258,3,1,0,sales,low,0.745181074766355,0
0.56,0.57,5,237,2,0,0,IT,low,0.21619450934579432,0
0.96,0.62,5,128,5,0,0,support,low,0.060747663551401876,0
0.12,0.84,4,218,6,0,0,technical,medium,0.42757009345794394,0
0.51,0.63,5,260,2,0,0,product_mng,high,0.32330607476635514,0
0.89,0.55,5,251,10,0,0,management,high,0.21502628504672902,0
0.24,0.65,6,194,3,0,0,technical,low,0.2075058411214953,0
0.75,0.87,4,146,8,1,0,support,low,0.18618574766355142,0
0.82,0.73,3,183,3,0,0,IT,low,0.2350321261682243,0
0.52,0.61,4,163,2,0,0,technical,low,0.1222984813084112,0
0.72,0.86,5,251,5,0,0,sales,low,0.565858644859813,1
0.95,0.78,4,245,3,0,0,sales,low,0.45692172897196265,0
0.99,0.62,4,140,2,1,0,support,low,0.08352803738317757,0
0.72,0.83,4,181,3,0,0,sales,low,0.2916910046728972,0
0.69,0.58,4,149,3,0,1,marketing,medium,0.08513434579439248,0
0.55,0.49,3,205,3,0,0,sales,medium,0.10346086448598131,0
0.61,0.95,3,133,5,0,0,sales,medium,0.1593896028037383,0
0.11,0.84,6,287,4,0,0,accounting,medium,0.669392523364486,1
0.71,0.97,3,219,3,0,0,technical,high,0.5478241822429906,0
0.9,0.79,4,236,3,1,0,technical,medium,0.43954439252336447,0
0.69,0.68,4,214,4,0,0,accounting,low,0.2757009345794392,0
0.46,0.48,2,129,3,0,0,sales,low,0.02891355140186915,1
0.78,0.83,4,252,2,0,1,sales,high,0.5353387850467289,0
0.5,0.54,4,175,2,0,0,technical,low,0.10382593457943926,0
0.63,0.5,3,246,3,0,0,product_mng,low,0.15332943925233647,0
0.65,0.69,4,153,3,0,0,product_mng,low,0.13733936915887848,0
0.54,0.45,4,137,3,1,0,management,medium,0.026942172897196255,0
0.39,0.87,5,257,5,1,0,IT,medium,0.5995181074766356,0
0.62,0.58,3,148,2,1,0,technical,low,0.08352803738317756,0
0.92,0.49,5,145,3,0,0,technical,low,0.04650992990654205,0
0.7,0.56,4,182,2,0,0,support,low,0.12558411214953277,0
0.54,0.94,4,217,2,0,0,support,medium,0.5124123831775701,0
0.32,0.81,5,111,4,0,0,sales,medium,0.049284462616822476,0
0.61,0.5,4,217,4,1,0,product_mng,medium,0.1236857476635514,0
0.73,0.9,5,184,3,0,0,IT,low,0.34696261682242996,0
0.98,0.58,5,186,3,0,0,sales,medium,0.14456775700934577,0
0.3,0.44,5,128,4,1,0,technical,medium,0.01869158878504673,0
0.52,0.72,3,253,3,0,0,accounting,low,0.4126752336448598,0
1.0,0.85,4,156,3,0,0,sales,low,0.21466121495327106,0
0.96,0.7,3,169,3,0,0,support,high,0.18122079439252337,0
0.16,0.81,2,159,6,1,0,RandD,low,0.20699474299065418,0
0.78,0.9,5,158,3,0,0,sales,low,0.24445093457943928,0
0.7,0.9,5,246,2,0,0,support,medium,0.5914135514018692,0
0.78,0.77,3,244,2,0,0,technical,medium,0.4430490654205607,0
0.66,0.81,4,148,4,0,0,product_mng,low,0.17085280373831777,0
0.23,0.75,6,220,3,0,0,support,medium,0.3530957943925233,0
0.85,0.95,5,236,5,0,0,hr,low,0.6030957943925234,1
0.5,0.49,3,180,3,1,0,marketing,low,0.07973130841121497,0
0.46,0.46,2,140,3,0,0,technical,low,0.03212616822429907,1
0.65,0.48,3,131,3,1,0,sales,medium,0.030665887850467283,0
0.54,0.6,4,141,3,0,0,marketing,low,0.07885514018691588,0
0.98,0.56,3,139,2,1,0,support,low,0.06279205607476637,0
0.5,0.75,5,179,3,0,0,accounting,low,0.23634637850467288,0
0.89,0.63,4,270,3,1,0,sales,medium,0.3430198598130841,0
0.1,0.86,6,306,4,0,0,sales,high,0.7666471962616822,1
0.43,0.49,2,135,3,0,0,sales,medium,0.0370181074766355,1
0.94,0.83,4,156,2,0,0,sales,medium,0.2058995327102804,0
0.92,0.84,4,208,2,0,0,hr,medium,0.39252336448598124,0
0.38,0.54,2,112,3,0,0,marketing,medium,0.021028037383177572,0
0.69,0.74,4,237,3,0,0,technical,low,0.39120911214953275,0
0.83,0.5,5,274,3,0,0,accounting,low,0.18195093457943923,0
0.63,0.87,2,101,3,0,0,technical,low,0.01861857476635514,0
0.67,0.66,6,272,3,0,0,sales,low,0.3855140186915888,0
0.11,0.95,6,285,4,0,0,technical,low,0.8141793224299065,1
0.94,0.9,2,263,3,0,0,RandD,low,0.6584404205607476,0
0.95,0.48,5,214,6,1,1,sales,medium,0.10338785046728971,0
0.91,0.57,4,145,3,0,0,marketing,medium,0.07513142523364483,0
0.25,0.87,3,265,4,0,0,technical,low,0.6293078271028038,0
0.78,0.86,4,240,3,0,0,technical,low,0.5257009345794392,0
0.99,0.98,4,169,3,1,0,technical,low,0.3304614485981308,0
0.74,1.0,4,253,5,0,0,sales,low,0.7336448598130841,1
0.87,0.71,3,132,2,0,0,sales,low,0.09199766355140188,0
0.5,0.99,2,258,3,1,0,sales,medium,0.745181074766355,0
0.49,0.93,4,184,3,0,0,technical,medium,0.3662383177570094,0
0.65,0.86,4,256,2,0,0,support,medium,0.5841121495327103,0
0.73,0.86,5,249,5,0,0,technical,low,0.5585572429906542,1
0.15,0.69,6,213,6,0,0,sales,low,0.2819071261682243,0
0.97,0.79,5,259,3,0,1,support,medium,0.5117552570093458,0
0.5,0.71,5,210,5,0,0,technical,medium,0.2913259345794392,0
0.65,0.79,5,266,3,0,0,marketing,medium,0.5337324766355139,0
0.83,0.53,3,186,4,0,0,sales,medium,0.11171144859813086,0
0.96,0.87,4,213,3,0,0,IT,medium,0.4356746495327103,0
0.96,0.59,3,229,3,0,0,hr,low,0.2233498831775701,0
0.85,0.82,3,153,3,1,0,sales,low,0.19144275700934577,0
0.38,0.49,2,151,3,0,0,technical,low,0.05220502336448597,1
0.59,0.39,5,200,4,0,0,product_mng,medium,0.022780373831775697,0
0.84,0.89,3,234,2,0,0,sales,medium,0.5340245327102804,0
0.68,0.74,4,215,3,0,0,accounting,low,0.3301693925233644,0
0.12,0.82,5,162,4,1,0,sales,medium,0.2216705607476636,0
0.89,0.55,5,194,4,0,0,marketing,medium,0.13595210280373834,0
0.94,0.75,5,238,2,0,0,support,medium,0.40435163551401876,0
0.44,0.51,2,150,3,0,0,support,low,0.059141355140186924,1
0.5,0.95,5,207,3,0,0,technical,low,0.47816880841121495,0
0.57,0.7,3,210,2,0,0,support,medium,0.2830023364485981,0
0.74,0.56,3,125,6,0,0,support,medium,0.04234813084112153,0
0.46,0.49,2,138,3,0,0,support,low,0.03986565420560748,1
0.3,0.39,3,175,3,0,0,sales,medium,0.01730432242990654,0
0.8,0.8,4,263,4,0,0,support,medium,0.5365070093457943,0
0.73,0.72,4,197,3,0,0,support,low,0.2654789719626168,0
0.75,0.59,3,117,3,1,0,RandD,medium,0.03526577102803741,0
0.77,0.85,5,192,2,0,0,technical,low,0.3434579439252336,0
0.46,0.48,2,161,3,0,0,technical,low,0.05695093457943925,1
0.89,0.65,4,184,3,0,0,support,low,0.1863317757009346,0
0.74,0.78,5,216,2,0,0,sales,low,0.36799065420560745,0
0.51,0.61,4,251,2,1,0,support,low,0.2829293224299065,0
0.98,0.69,2,204,4,0,0,marketing,low,0.2602219626168224,0
0.15,0.53,6,222,3,0,0,technical,medium,0.1563960280373832,0
0.1,0.85,6,254,4,0,0,technical,medium,0.5652745327102804,1
0.91,0.99,3,188,3,1,0,support,medium,0.42318925233644866,0
0.53,0.84,3,151,3,0,0,product_mng,low,0.19275700934579437,0
0.7,0.54,5,263,3,0,0,technical,low,0.21948014018691586,0
0.6,0.83,4,216,2,1,0,hr,low,0.4117990654205607,0
0.79,0.45,5,131,6,0,0,support,low,0.022999415887850462,0
0.4,0.46,2,146,3,0,0,sales,low,0.0365070093457944,1
0.63,0.61,4,171,3,0,0,sales,low,0.13690128504672897,0
0.51,0.86,4,223,3,1,0,support,medium,0.4636390186915887,0
0.21,0.85,5,153,3,0,0,hr,low,0.20392815420560745,0
0.59,0.53,4,213,2,0,0,IT,low,0.1452248831775701,0
0.7,0.84,4,184,3,0,0,sales,medium,0.30841121495327106,0
0.95,0.81,4,272,3,0,0,sales,medium,0.5782710280373832,0
0.97,0.66,4,193,4,0,0,accounting,low,0.21247079439252337,0
0.57,0.64,3,188,3,0,0,management,medium,0.18808411214953275,0
0.84,0.71,4,273,3,0,0,technical,low,0.45232184579439255,0
0.8,0.58,4,175,2,0,0,RandD,low,0.12689836448598127,0
0.9,0.76,4,252,4,0,0,sales,medium,0.455607476635514,0
0.11,0.92,7,265,4,0,0,technical,low,0.6910046728971962,1
0.69,0.53,4,156,3,0,0,support,low,0.07447429906542057,0
0.89,0.51,3,249,3,0,0,RandD,medium,0.16756717289719628,0
0.51,0.5,4,130,3,0,0,RandD,medium,0.03475467289719626,0
0.68,0.97,3,174,2,0,0,support,low,0.3474007009345795,0
0.51,0.65,4,269,3,0,0,support,medium,0.36631133177570097,0
0.74,0.89,4,149,2,0,0,sales,low,0.20509637850467288,0
0.1,0.81,6,308,4,0,0,IT,medium,0.696553738317757,1
0.96,0.75,3,231,3,0,0,technical,low,0.3844188084112149,0
0.82,0.92,5,252,3,0,0,management,medium,0.6378504672897196,0
0.9,0.57,4,185,3,1,0,technical,medium,0.1364632009345794,0
0.44,0.53,2,155,3,0,0,product_mng,medium,0.07323306074766354,1
0.82,0.52,5,270,3,0,0,technical,medium,0.20327102803738314,0
0.81,0.52,4,274,3,0,0,technical,medium,0.20794392523364483,0
0.38,0.52,2,161,3,0,0,IT,medium,0.07593457943925233,1
0.97,0.89,4,248,2,0,0,sales,low,0.5882009345794392,0
0.42,0.89,6,188,5,1,0,sales,low,0.356016355140187,0
0.72,0.88,5,249,5,0,0,support,medium,0.5808995327102804,1
0.9,0.47,2,107,6,1,0,technical,low,0.008834696261682245,0
0.91,0.66,4,163,3,0,0,sales,low,0.14675817757009346,0
0.16,0.96,5,137,5,1,0,technical,low,0.17961448598130839,0
0.61,0.71,4,243,3,1,0,technical,low,0.3756571261682243,0
0.97,1.0,5,251,2,0,0,accounting,medium,0.7242990654205607,0
0.68,0.7,5,270,3,0,0,product_mng,medium,0.43195093457943917,0
0.63,0.65,3,190,10,0,0,sales,medium,0.19903621495327106,0
0.49,1.0,3,176,3,0,0,support,medium,0.3738317757009346,0
0.73,0.74,3,254,4,1,0,marketing,medium,0.4383761682242991,0
0.67,0.58,5,161,3,1,0,support,low,0.10441004672897192,0
0.73,0.72,3,166,3,0,0,technical,medium,0.18399532710280375,0
0.75,0.95,3,268,3,1,0,sales,low,0.740946261682243,0
0.83,0.52,5,217,3,0,0,RandD,low,0.1413551401869159,0
0.63,0.62,4,184,4,0,0,support,medium,0.16705607476635514,0
0.75,0.73,3,225,4,0,0,support,low,0.34849591121495327,0
0.73,0.99,5,241,5,0,0,sales,low,0.6669830607476636,1
1.0,0.74,3,220,4,0,0,technical,low,0.34404205607476634,0
0.78,0.67,5,209,3,0,0,technical,low,0.25576810747663553,0
0.9,0.55,3,195,3,0,0,IT,medium,0.13733936915887857,0
0.72,0.7,3,238,2,0,0,management,low,0.3525116822429907,0
0.96,0.85,5,171,2,0,0,RandD,medium,0.26832651869158874,0
0.39,0.52,2,134,3,0,0,technical,low,0.044392523364485986,1
0.32,0.73,3,180,6,0,0,support,low,0.22692757009345796,0
0.97,0.58,5,156,2,1,0,RandD,low,0.09637850467289717,0
0.61,1.0,4,133,4,0,0,sales,low,0.1728971962616822,0
0.94,0.66,4,230,2,0,0,sales,low,0.2935163551401869,0
0.8,0.63,4,211,2,0,0,product_mng,medium,0.22670852803738317,0
0.3,0.55,6,178,2,0,0,technical,low,0.11375584112149538,0
0.33,0.46,5,261,6,1,0,IT,low,0.1204731308411215,0
0.97,0.55,4,258,3,0,0,hr,medium,0.22473714953271032,0
0.66,0.96,4,216,3,0,0,sales,low,0.5257009345794392,0
0.67,0.9,5,171,3,0,0,sales,medium,0.29570677570093457,0
0.57,0.65,5,177,2,0,0,IT,high,0.17150992990654204,0
0.56,0.75,5,143,5,0,0,support,medium,0.13383469626168223,0
0.75,0.49,4,246,3,1,0,sales,low,0.14237733644859815,0
0.85,0.87,6,232,5,0,0,management,high,0.5064252336448598,0
0.84,0.79,6,140,2,0,0,accounting,high,0.138142523364486,0
0.94,0.62,4,191,3,0,0,support,low,0.1803446261682243,0
0.67,0.55,5,239,2,0,0,marketing,medium,0.1983790887850468,0
0.84,0.51,6,141,2,1,0,sales,low,0.04928446261682242,0
0.37,0.5,2,142,3,0,0,sales,low,0.047021028037383186,1
0.61,0.53,4,266,3,0,0,accounting,medium,0.21101051401869156,0
0.76,0.72,3,242,5,1,0,technical,medium,0.3837616822429907,0
0.11,0.79,6,292,4,0,0,IT,low,0.6153621495327103,1
0.63,0.71,4,244,2,0,0,support,low,0.3782126168224299,0
0.69,0.72,3,243,3,0,0,marketing,low,0.3863901869158878,0
0.85,0.57,5,190,2,1,0,technical,medium,0.14412967289719622,0
0.71,0.53,4,196,2,1,0,sales,low,0.12412383177570092,0
0.83,0.85,4,263,3,0,0,support,medium,0.597473714953271,0
0.92,0.97,4,199,3,0,0,support,low,0.45874707943925236,0
0.14,0.98,6,221,5,0,0,IT,low,0.5658586448598131,0
0.89,0.99,4,205,2,0,1,sales,medium,0.5013872663551402,0
0.75,0.78,2,264,3,1,0,technical,medium,0.5151869158878505,0
0.5,0.91,3,212,2,0,0,IT,low,0.4658294392523364,0
0.24,0.89,5,142,4,0,0,support,medium,0.1780081775700935,0
0.72,0.72,5,265,3,0,0,RandD,high,0.4442172897196262,0
0.55,0.97,3,222,2,0,0,management,medium,0.5611857476635514,0
0.31,0.75,4,220,3,0,0,support,low,0.3530957943925233,0
0.33,0.38,4,186,3,0,0,support,medium,0.013142523364485983,0
0.44,0.56,2,141,3,0,0,sales,low,0.06571261682242992,1
0.88,0.66,3,178,3,0,0,RandD,high,0.17961448598130844,0
0.13,0.48,3,210,3,0,0,sales,high,0.09988317757009345,0
0.77,0.87,3,207,4,1,0,sales,low,0.41333235981308414,0
0.86,1.0,3,192,3,0,0,marketing,high,0.44859813084112143,0
0.37,0.57,2,147,3,0,0,sales,low,0.07819801401869156,1
0.33,0.58,2,183,2,0,0,management,medium,0.13974883177570088,0
0.1,0.88,7,282,4,0,0,support,low,0.7061915887850466,1
0.72,0.48,3,155,2,0,0,technical,medium,0.051693925233644855,0
0.4,0.62,3,283,5,0,0,technical,low,0.35499415887850466,0
0.75,0.56,4,230,3,0,0,technical,medium,0.19567757009345804,0
0.42,0.73,3,115,6,0,0,sales,high,0.05132885514018695,0
0.81,0.7,4,219,2,1,0,hr,medium,0.3053446261682242,0
0.76,0.57,4,266,3,0,0,sales,low,0.2606600467289718,0
0.98,0.56,3,187,3,0,0,RandD,medium,0.13288551401869164,0
0.61,0.41,3,103,2,0,0,technical,high,0.0025554906542056078,0
0.78,0.54,4,102,3,0,0,sales,low,0.00788551401869159,0
0.41,0.52,2,159,3,0,0,sales,low,0.07359813084112149,1
0.54,0.75,3,260,2,0,0,technical,low,0.4669976635514019,0
0.78,0.56,3,271,4,0,0,marketing,medium,0.25554906542056083,0
0.45,0.53,2,155,3,0,0,IT,low,0.07323306074766354,1
0.34,0.76,6,237,5,0,0,support,high,0.4117990654205608,0
0.21,0.43,5,175,2,1,0,sales,high,0.04037675233644859,0
0.35,0.57,3,109,3,0,0,accounting,medium,0.019932827102803752,0
0.41,0.46,2,160,3,0,1,sales,low,0.04672897196261683,1
0.93,0.69,3,138,2,0,0,IT,medium,0.10119742990654207,0
0.68,0.57,3,197,3,1,0,support,medium,0.15486273364485975,0
0.8,0.6,3,247,2,0,0,sales,medium,0.26460280373831774,0
0.99,0.62,4,256,2,0,0,IT,medium,0.3037383177570093,0
0.51,0.67,4,133,3,0,0,sales,medium,0.08374707943925232,0
0.55,0.46,4,226,5,0,0,sales,low,0.09491822429906543,0
0.85,0.92,4,151,3,1,0,IT,medium,0.22488317757009343,0
0.77,0.68,5,162,4,1,0,technical,medium,0.15420560747663553,0
0.31,0.63,4,104,7,1,0,sales,medium,0.01577102803738318,0
0.22,0.55,4,261,3,1,0,sales,medium,0.22889894859813092,0
0.43,0.71,3,186,2,0,0,accounting,medium,0.2299941588785047,0
0.63,0.43,2,222,4,0,0,product_mng,high,0.06439836448598131,0
0.19,0.91,3,268,4,0,0,sales,low,0.6907126168224299,0
0.53,0.8,3,175,3,0,0,IT,low,0.2537967289719626,0
0.65,0.89,5,223,3,1,0,accounting,medium,0.491457359813084,0
1.0,0.61,4,198,2,0,0,management,low,0.1861857476635514,0
0.38,0.5,3,196,3,0,0,sales,medium,0.10221962616822429,0
0.84,0.8,4,236,3,0,0,marketing,low,0.44976635514018687,0
0.71,0.54,3,201,2,0,0,IT,medium,0.1379964953271028,0
0.71,0.88,4,266,3,0,0,sales,high,0.6454439252336448,0
0.75,0.9,3,140,3,0,0,sales,low,0.17348130841121498,0
0.99,0.79,4,213,3,0,0,support,low,0.3673335280373832,0
0.96,0.91,3,257,3,0,0,support,medium,0.6465391355140188,0
0.74,1.0,5,223,5,0,0,accounting,low,0.5934579439252335,1
0.8,0.85,4,239,3,0,0,technical,medium,0.5116092289719626,0
0.61,0.85,4,273,3,0,0,RandD,low,0.6332505841121495,0
0.79,0.74,3,169,3,0,0,RandD,low,0.20254088785046728,0
0.49,0.7,4,168,3,0,0,accounting,medium,0.17873831775700938,0
0.56,0.64,3,238,3,0,0,support,medium,0.290303738317757,0
0.37,0.72,3,169,2,1,0,support,medium,0.1918808411214953,0
0.38,0.57,2,140,3,0,0,sales,low,0.06746495327102803,1
0.53,0.81,5,135,2,0,0,sales,medium,0.1281396028037383,0
0.62,0.61,3,266,2,0,0,management,high,0.3103095794392523,0
0.77,0.71,5,141,3,0,0,support,low,0.11499707943925232,0
0.09,0.91,6,275,4,0,0,support,low,0.7188230140186915,1
0.13,1.0,6,225,3,0,0,product_mng,medium,0.602803738317757,0
0.25,0.59,4,218,3,1,0,sales,low,0.20487733644859815,0
0.96,0.95,4,265,2,0,0,sales,low,0.7280227803738318,0
0.7,0.74,3,202,2,0,0,IT,medium,0.2941004672897196,0
0.45,0.53,2,131,3,0,0,support,medium,0.04344334112149532,1
0.61,0.82,4,184,8,0,0,IT,low,0.29556074766355145,0
0.55,0.62,5,184,4,0,0,marketing,medium,0.16705607476635514,0
0.23,0.78,4,154,6,1,0,support,medium,0.1778621495327103,0
0.42,0.73,4,208,5,0,0,accounting,low,0.3025700934579439,0
0.83,0.8,4,274,3,0,0,RandD,high,0.5718457943925233,0
0.57,0.37,3,108,4,0,0,technical,low,0.0008761682242990655,0
0.72,0.72,3,217,2,0,0,sales,medium,0.3180490654205608,0
0.45,0.41,3,216,6,1,0,RandD,medium,0.04380841121495327,0
0.84,0.9,3,230,3,0,0,IT,medium,0.5283294392523366,0
0.49,0.99,6,205,5,0,0,technical,high,0.5013872663551402,0
0.74,0.7,4,167,3,1,0,technical,low,0.1762558411214953,0
0.55,0.95,4,249,4,0,0,technical,medium,0.659097546728972,0
0.56,0.73,4,148,3,0,0,sales,low,0.14047897196261683,0
0.85,0.55,4,260,2,1,0,sales,low,0.22751168224299073,0
0.97,0.83,3,238,2,0,0,support,medium,0.4872955607476636,0
0.9,0.92,4,271,5,0,0,IT,medium,0.71553738317757,1
0.88,0.54,3,235,2,1,0,technical,low,0.18268107476635512,0
0.83,0.87,3,156,3,0,0,support,medium,0.2234228971962617,0
0.96,0.99,4,233,3,0,0,sales,low,0.6301839953271028,0
0.5,0.76,4,198,3,0,0,support,medium,0.2978971962616822,0
0.93,0.75,5,143,3,0,0,support,low,0.13383469626168223,0
0.71,0.79,3,134,3,0,0,sales,medium,0.11930490654205608,0
0.93,0.59,3,273,2,1,0,sales,medium,0.29724007009345793,0
0.94,0.57,3,166,4,0,0,sales,medium,0.10733060747663549,0
0.58,0.63,4,159,3,0,0,technical,medium,0.12419684579439251,0
0.6,0.84,2,221,3,0,0,accounting,low,0.4380841121495327,0
0.98,0.53,4,214,2,0,0,sales,low,0.1464661214953271,0
0.95,0.74,5,243,6,0,0,management,medium,0.4078563084112149,0
0.78,0.89,4,272,2,0,0,support,low,0.6810747663551402,0
0.35,0.37,4,153,2,0,0,sales,medium,0.00416179906542056,0
0.1,0.8,6,261,4,0,0,RandD,low,0.5300817757009346,1
0.78,0.61,4,268,3,0,0,sales,medium,0.3139602803738318,0
0.9,0.52,4,167,3,1,0,technical,low,0.08294392523364486,0
0.88,0.53,3,218,4,0,0,sales,low,0.15143107476635514,0
0.88,0.62,4,237,2,0,0,sales,medium,0.26766939252336447,0
0.93,0.53,3,257,2,1,0,technical,low,0.1998393691588785,0
0.86,0.93,3,199,3,1,0,sales,medium,0.42866530373831774,0
0.71,0.48,5,114,3,0,0,management,low,0.01577102803738318,0
0.84,0.53,3,210,4,1,0,marketing,medium,0.14150116822429906,0
0.97,0.95,4,173,2,0,0,technical,low,0.33170268691588783,0
0.2,0.97,4,237,5,0,0,IT,medium,0.6279935747663552,0
0.63,0.91,3,233,4,0,0,IT,medium,0.5501606308411215,0
0.43,0.47,2,135,3,0,0,sales,low,0.031323014018691586,1
0.95,0.75,3,247,2,0,0,product_mng,medium,0.4299795560747663,0
0.49,0.63,3,245,4,0,0,support,low,0.2937353971962617,0
0.86,0.97,5,269,5,0,0,sales,medium,0.7705169392523364,1
0.18,0.81,5,140,4,0,0,sales,low,0.14456775700934582,0
0.75,0.7,3,129,3,0,0,accounting,medium,0.08192172897196259,0
0.71,0.36,2,132,5,0,0,support,medium,0.0,0
0.58,0.88,5,178,4,0,0,sales,medium,0.3113317757009346,0
0.85,0.9,2,168,2,0,0,sales,medium,0.2838785046728972,1
0.78,0.86,3,210,3,0,0,management,medium,0.41617990654205606,0
0.57,0.65,3,163,2,0,0,support,low,0.141866238317757,0
0.4,0.56,2,131,3,0,0,IT,low,0.05110981308411216,1
0.79,0.87,4,223,5,0,0,sales,medium,0.47291179906542047,0
0.88,0.89,2,160,4,0,0,support,low,0.2476635514018692,0
0.35,0.52,3,155,3,0,0,sales,low,0.0689252336448598,0
0.97,0.57,4,150,2,0,0,IT,medium,0.08279789719626167,0
0.82,0.74,3,232,3,0,0,hr,low,0.3773364485981308,0
0.77,0.75,4,223,3,0,0,technical,medium,0.36163843457943917,0
0.76,0.84,5,227,5,1,0,sales,medium,0.4591121495327102,1
0.17,0.88,6,226,3,1,0,technical,high,0.49357476635514025,0
0.85,0.75,3,214,3,0,0,support,medium,0.33601051401869153,0
0.85,0.6,3,251,2,0,0,sales,low,0.27161214953271023,0
1.0,0.49,3,106,4,0,0,support,low,0.009491822429906543,0
0.61,0.57,4,144,3,0,0,technical,medium,0.07359813084112148,0
0.75,0.86,6,148,4,0,0,sales,low,0.18983644859813087,0
0.96,0.53,3,166,3,0,0,marketing,low,0.08688668224299066,0
0.82,0.58,4,202,2,0,0,RandD,medium,0.17026869158878497,0
0.19,0.72,4,102,3,0,0,sales,medium,0.01577102803738318,0
0.31,0.86,3,266,7,0,0,sales,low,0.6206191588785046,0
0.7,0.58,3,211,3,0,0,sales,medium,0.18472546728971956,0
0.86,0.65,5,166,3,0,0,sales,medium,0.14821845794392524,0
0.11,0.92,6,260,4,0,0,support,low,0.6705607476635513,1
0.32,0.5,2,135,5,0,0,sales,low,0.03986565420560747,1
0.41,0.52,2,135,3,0,0,sales,low,0.04556074766355139,1
0.59,0.59,3,141,3,0,0,RandD,low,0.07556950934579439,0
0.94,0.99,2,157,3,0,0,sales,medium,0.28059287383177567,0
0.15,0.8,5,151,2,1,0,sales,low,0.17669392523364486,0
0.42,0.56,2,147,3,0,0,sales,medium,0.07447429906542058,1
0.36,0.5,2,147,3,0,0,technical,medium,0.052132009345794386,1
0.71,0.75,4,272,4,0,0,technical,low,0.5011682242990654,0
0.8,0.99,6,178,5,0,0,RandD,low,0.3771904205607477,0
0.68,0.51,3,259,3,0,0,support,medium,0.17851927570093457,0
0.45,0.57,2,134,3,0,0,sales,low,0.058265186915887834,1
0.61,0.64,3,245,2,0,0,product_mng,medium,0.3046144859813084,0
0.93,0.58,5,238,2,0,0,sales,medium,0.2280957943925233,0
0.44,0.51,2,129,3,0,0,support,medium,0.03614193925233644,1
0.99,0.79,4,192,3,0,0,hr,low,0.30140186915887845,0
0.55,0.83,4,199,3,0,0,sales,low,0.3534608644859813,0
0.52,0.96,3,271,3,1,0,technical,medium,0.7666471962616822,0
0.87,0.55,4,197,3,0,0,technical,high,0.14011390186915892,0
0.1,0.81,6,290,4,0,0,accounting,medium,0.63741238317757,1
0.56,0.55,3,245,2,0,0,IT,medium,0.20670268691588795,0
0.69,0.95,5,184,2,0,0,support,medium,0.379088785046729,0
0.87,0.59,5,154,3,0,0,support,low,0.09740070093457945,0
0.86,1.0,3,166,3,1,0,accounting,medium,0.3271028037383178,0
0.97,0.77,3,206,4,0,0,support,medium,0.3292932242990654,0
0.45,0.5,2,157,3,0,0,marketing,medium,0.062353971962616814,1
0.91,0.66,4,139,3,0,0,technical,high,0.09418808411214952,0
0.58,0.97,5,202,2,0,0,IT,low,0.472108644859813,0
0.49,0.79,5,206,2,0,0,support,medium,0.3453563084112149,0
0.65,0.59,3,167,2,0,0,technical,high,0.11923189252336448,0
0.71,0.8,4,199,2,0,0,sales,low,0.3308995327102804,0
0.99,0.86,3,166,2,0,0,support,low,0.2555490654205608,0
0.72,0.94,3,258,3,0,0,product_mng,medium,0.686039719626168,0
0.82,0.66,4,238,3,1,0,hr,low,0.3110397196261683,0
0.38,0.77,2,170,3,0,0,technical,high,0.2215245327102804,0
0.54,0.81,4,257,2,0,0,support,low,0.5289865654205608,0
0.94,0.88,4,270,3,0,0,IT,medium,0.6606308411214952,0
0.72,0.89,3,221,3,0,0,sales,low,0.4837178738317757,0
0.72,0.69,3,270,4,0,0,technical,low,0.41924649532710273,0
0.67,0.56,4,241,3,0,0,technical,low,0.21174065420560756,0
0.71,0.95,3,150,2,0,0,technical,low,0.2326226635514019,0
